,retail_name,retail_state,snap,wic,alcohol,pharmacy,any_tob_sld,str_typ,year,can_surveyD,storelistmatch,c_any_str_typ,c_any_tob_sld,retail_st_geo,str_typ1,Convenience store with or without gas,Drug store or pharmacy ,"Beer, wine, liquor store",Mass merchandiser,Grocery store ,Other store type not listed,Tobacco Hookah ECig
13057,maple market,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.012847946427066395,0.009736839864285586,0.007775860045151653,0.013308158802476338,0.012290864914852408,0.007887093203196173,0.006245466398371704
13058,meijer stores limited partnership,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.007320828877437035,0.0069064933363414535,0.0036045507751665934,0.017887600412970134,0.025401923868925744,0.0047784453328910724,0.003609942690316958
13059,metro beerwine drive thru,OH,,,,0.0,,Convenience store with or without gas,2016.0,0.0,1,1,,Ohio,Convenience,0.011536484326598574,0.0,0.01214585394505406,0.0,0.002032950520903533,0.008195921272498784,0.0
13060,milhem market,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.014522638970655775,0.009736839864285586,0.007775860045151653,0.013308158802476338,0.012290864914852408,0.007887093203196173,0.006245466398371704
13061,milhem market,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.014522638970655775,0.009736839864285586,0.007775860045151653,0.013308158802476338,0.012290864914852408,0.007887093203196173,0.006245466398371704
13062,milhem market,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.014522638970655775,0.009736839864285586,0.007775860045151653,0.013308158802476338,0.012290864914852408,0.007887093203196173,0.006245466398371704
13063,murphy oil ,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.024324459862445125,0.0,0.005048920852250753,0.0,0.0,0.009992560234803967,0.004374728157989275
13064,natalia carryout,OH,,,,0.0,,"Beer, wine, liquor store",2016.0,1.0,1,1,1.0,Ohio,"Beer,",0.008727329002030501,0.0,0.01844755170421816,0.0,0.0,0.0,0.0
13065,noe bixby sunoco,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Ohio,Convenience,0.00947286768190913,0.0,0.0017173157779349745,0.0,0.0,0.0026095609849255477,0.0
13066,norton superstation,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Ohio,Convenience,0.00905835584081386,0.0,0.0,0.0,0.0,0.0,0.0
13067,orient sunoco,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.014282685348640058,0.0,0.003434631555869949,0.0,0.0036020799802493433,0.0052191219698510954,0.0
13068,pick and go,OH,,,,,,Convenience store with or without gas,2016.0,0.0,1,1,,Ohio,Convenience,0.01484474802772511,0.0039278105471882195,0.008519242193890908,0.003824398982786788,0.010628995764227928,0.008082131184778461,0.005613608627675103
13069,red rock pub,OH,,,,0.0,,Other store type not listed,2016.0,1.0,1,1,,Ohio,Other,0.004983054549661702,0.0,0.011975311033496314,0.0,0.0026731585449624802,0.021157703923589778,0.0
13070,reynoldsburg sunoco,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.01275028533581253,0.0,0.003434631555869949,0.0,0.0,0.0052191219698510954,0.0
13071,ride n go,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,,Ohio,Convenience,0.012365700976395983,0.0,0.005815336735083422,0.0,0.006461498292599884,0.0036062436344883246,0.0
13072,romanos carryout,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.01114337715932169,0.0,0.009588628660965203,0.0,0.0,0.0,0.0
13073,smoke  cellular express,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.00835012849220722,0.0039278105471882195,0.005042966797133087,0.005894072182583616,0.0035433992750368466,0.005813687636566596,0.012656290868147289
13074,south high sunoco,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.015156132716441272,0.00445229655951955,0.004460866637479696,0.0,0.002689408883274649,0.007190512207810472,0.004206095176118733
13075,south high sunoco,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.015156132716441272,0.00445229655951955,0.004460866637479696,0.0,0.002689408883274649,0.007190512207810472,0.004206095176118733
13076,south high sunoco,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.015156132716441272,0.00445229655951955,0.004460866637479696,0.0,0.002689408883274649,0.007190512207810472,0.004206095176118733
13077,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13078,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13079,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13080,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13081,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13082,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13083,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13084,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13085,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13086,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13087,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13088,speedway llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.026404843968130504,0.012106895221361524,0.008204510837879339,0.011788144365167232,0.009072321366715068,0.007950979501574884,0.014677104216975845
13089,squares carryout,OH,,,,0.0,,"Beer, wine, liquor store",2016.0,1.0,1,1,1.0,Ohio,"Beer,",0.011103802266265837,0.0,0.02454745900551754,0.0,0.0,0.003082497511010865,0.0
13090,the hills market,OH,,,,0.0,,Grocery store ,2016.0,1.0,1,1,,Ohio,Grocery,0.0073168900396452284,0.008796230479331013,0.011458012917265503,0.008912831048287547,0.01898569352702811,0.013295032379493638,0.012583861665949908
13091,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13092,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13093,the kroger co,OH,,,,0.0,,Convenience store with or without gas,2016.0,0.0,0,1,,Ohio,Convenience,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13094,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13095,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13096,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13097,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13098,the kroger co,OH,,,,1.0,,Tobacco Hookah ECig,2016.0,1.0,1,1,1.0,Ohio,Tobacco,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13099,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13100,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13101,the kroger co,OH,,,,0.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13102,the kroger co,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010140900448947561,0.012862909401196151,0.005978875045332582,0.009914201070686862,0.030040829122792236,0.0047512465822925395,0.01950222498347565
13103,the woods convenience store,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Ohio,Convenience,0.013474709501347715,0.0095250337011336,0.008909995337347062,0.012526988619117345,0.010437548587973704,0.007233734901472689,0.011177793737702828
13104,tobacco warehouse,OH,,,,0.0,,Tobacco Hookah ECig,2016.0,1.0,1,1,1.0,Ohio,Tobacco,0.00651612843901869,0.007855621094376439,0.020909739420305162,0.007648797965573576,0.010956925573549237,0.009707665889612862,0.028801480674666244
13105,true north energy,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.017579464584052948,0.0,0.0036462135067631754,0.0,0.0032686089240853877,0.004263029948743993,0.0019160697663662362
13106,true north energy llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.016479636349141073,0.004035631740453841,0.005165645950468563,0.003929381455055744,0.005203179738295281,0.00549234646635429,0.006169747916569439
13107,true north energy llc,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.016479636349141073,0.004035631740453841,0.005165645950468563,0.003929381455055744,0.005203179738295281,0.00549234646635429,0.006169747916569439
13108,truenorth,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.010489808747217928,0.0,0.0,0.0,0.0,0.0,0.0
13109,turkey hill,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.012800103225409101,0.0,0.005481839360979534,0.0,0.005587775831137661,0.005594234756717702,0.006488376245358292
13110,turkey hill minit market,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.013187449375857058,0.0032456132880951953,0.004419233135377062,0.004436052934158779,0.005959546915330022,0.004493775986637959,0.004244614214576665
13111,turkey hill minit market,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.013187449375857058,0.0032456132880951953,0.004419233135377062,0.004436052934158779,0.005959546915330022,0.004493775986637959,0.004244614214576665
13112,two brothers wine  spirit,OH,,,,,,"Beer, wine, liquor store",2016.0,0.0,1,1,,Ohio,"Beer,",0.005257882518925625,0.0019914674414890973,0.02355004930131992,0.0,0.007155115966469335,0.006342677093052115,0.004325584163572194
13113,udf,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.01616664218766905,0.0,0.0,0.0,0.0,0.0,0.0
13114,udf limited partnership ii,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.008096835210607523,0.0,0.002272060055376232,0.0,0.007840363580497799,0.003379646077616919,0.0012773798442441574
13115,uniter dairy farmers,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.017393087045742665,0.0,0.0014909869945804151,0.0,0.006584646341666541,0.0022656412641634594,0.0
13116,waggoner food mart,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,,Ohio,Convenience,0.013337458125114644,0.015582402663711336,0.009219469431415085,0.019829688871711798,0.015279131050868292,0.0105045139758653,0.007005574467376322
13117,wal mart stores east lp,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.005420728711837926,0.009692367025135762,0.0058230327814480995,0.05627875894203526,0.019069355526887606,0.004897241310159156,0.0056967339530063525
13118,walgreen co,OH,,,,1.0,,Drug store or pharmacy ,2016.0,1.0,1,1,,Ohio,Drug,0.008928169097201927,0.0842073212521594,0.006722137142236246,0.03782735741869936,0.01526499428306806,0.0,0.007079432224135939
13119,walgreen co,OH,,,,1.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.008928169097201927,0.0842073212521594,0.006722137142236246,0.03782735741869936,0.01526499428306806,0.0,0.007079432224135939
13120,walgreen co,OH,,,,1.0,,Drug store or pharmacy ,2016.0,1.0,1,1,1.0,Ohio,Drug,0.008928169097201927,0.0842073212521594,0.006722137142236246,0.03782735741869936,0.01526499428306806,0.0,0.007079432224135939
13121,walgreen co,OH,,,,1.0,,Drug store or pharmacy ,2016.0,,1,1,1.0,Ohio,Drug,0.008928169097201927,0.0842073212521594,0.006722137142236246,0.03782735741869936,0.01526499428306806,0.0,0.007079432224135939
13122,walgreens,OH,,,,1.0,,Drug store or pharmacy ,2016.0,1.0,1,1,,Ohio,Drug,0.011359716211259703,0.12948725601933744,0.0132681404399127,0.05374033212035571,0.016763327493412982,0.0,0.0
13123,walmart,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,,Ohio,Grocery,0.009333305694972073,0.0,0.007836377482272248,0.10758367749654936,0.03219847068722135,0.011907830349917778,0.0
13124,walmart,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,,Ohio,Grocery,0.009333305694972073,0.0,0.007836377482272248,0.10758367749654936,0.03219847068722135,0.011907830349917778,0.0
13125,westerville sunoco,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.01275028533581253,0.0,0.003434631555869949,0.0,0.0,0.0052191219698510954,0.0
13126,westgate import market,OH,,,,0.0,,Other store type not listed,2016.0,1.0,1,1,1.0,Ohio,Other,0.0036600131294390052,0.004868419932142793,0.0038879300225758266,0.006654079401238169,0.007946472447550876,0.015054379481584156,0.005642134681961897
13127,westland tb inc,OH,,,,0.0,,"Beer, wine, liquor store",2016.0,0.0,0,1,,Ohio,"Beer,",0.003787200678903498,0.00926941233934274,0.01704252026674035,0.008521340989999016,0.005174774715196196,0.004622012992316385,0.0064985322694455505
13128,winebrew emporium,OH,,,,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,,Ohio,"Beer,",0.0018868220796394537,0.0,0.01745946978011721,0.0,0.0023416121339344368,0.003969276783305926,0.008042175115283235
13129,worthington hills bp,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.011668184898416027,0.0,0.004231906675070182,0.0,0.0027938879155688305,0.005605321327359049,0.005431552201673784
13130,worthington hills marathon,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.013018644306052984,0.0,0.004750024009191539,0.0,0.0027938879155688305,0.002797117378358851,0.003244188122679146
13131,ziggys,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.006195450028005725,0.0,0.0,0.0,0.0,0.0,0.0
13132,am citgo,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.016253401516911972,0.0,0.0,0.0,0.0036020799802493433,0.0036062436344883246,0.0
13133,bainbridge food mart,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.013337458125114644,0.015582402663711336,0.009219469431415085,0.019829688871711798,0.015279131050868292,0.0105045139758653,0.007005574467376322
13134,bt oil,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.01174247967706256,0.0,0.005048920852250753,0.0,0.0,0.006386316600315643,0.004374728157989275
13135,burton bp,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.012210959115012332,0.0,0.0029819739891608302,0.0,0.0,0.005616407898000393,0.004374728157989275
13136,calies road sunoco,OH,,,,0.0,,Other store type not listed,2016.0,1.0,0,1,,Ohio,Other,0.006962903642039561,0.0,0.004458235458424741,0.0,0.001982346991268024,0.0152639758341786,0.004021087557641617
13137,caves road sunoco,OH,,,,0.0,,Other store type not listed,2016.0,1.0,1,1,1.0,Ohio,Other,0.007820029572729209,0.0,0.004458235458424741,0.0,0.001982346991268024,0.014894886483620242,0.004021087557641617
13138,chardon oil,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.011040683381150667,0.0,0.005048920852250753,0.0,0.0,0.013598803869292292,0.004374728157989275
13139,chester shell,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,,Ohio,Convenience,0.01469210704775583,0.0,0.003434631555869949,0.0,0.00829203469496138,0.003082497511010865,0.0
13140,chesterland sun mart,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,,Ohio,Convenience,0.009864485163425045,0.009024994045759344,0.00554375580083914,0.010754368603254523,0.006108696709932073,0.0034893217576983655,0.003122733199185852
13141,circle k ,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.033263652409362354,0.0,0.0,0.0,0.0,0.022704321621805034,0.0
13142,circle k ,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.033263652409362354,0.0,0.0,0.0,0.0,0.022704321621805034,0.0
13143,convenient food market,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.017824247025974294,0.008796230479331013,0.01267468845480429,0.011394323364785327,0.01900185271563326,0.009091195757332604,0.011109008312737196
13144,convenient food mart,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.022399546091190155,0.015582402663711336,0.012348473060485877,0.019829688871711798,0.016615710323349533,0.0105045139758653,0.00919293854637096
13145,discount drug mart,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.00974121315748799,0.07664071984054653,0.008767174325020994,0.015494612566801682,0.020781859513453814,0.005399659863762156,0.009671710947052171
13146,discount drug mart inc,OH,,,,1.0,,Drug store or pharmacy ,2016.0,1.0,1,1,,Ohio,Drug,0.010364033693728729,0.06770535959231139,0.010179248881662285,0.017717546304582343,0.019017833550756383,0.00736900733492172,0.010780162144331813
13147,discount drug mart inc,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.010364033693728729,0.06770535959231139,0.010179248881662285,0.017717546304582343,0.019017833550756383,0.00736900733492172,0.010780162144331813
13148,discount drug mart inc,OH,,,,1.0,,Drug store or pharmacy ,2016.0,1.0,1,1,,Ohio,Drug,0.010364033693728729,0.06770535959231139,0.010179248881662285,0.017717546304582343,0.019017833550756383,0.00736900733492172,0.010780162144331813
13149,family dollar ,OH,,,,0.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.014452767157981565,0.02201941035494308,0.004257137284315815,0.10494816270642045,0.027078529384543137,0.023885234129871463,0.01646208565095775
13150,get go ,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,,Ohio,Convenience,0.021291727145958447,0.0,0.005815336735083422,0.0,0.013665658253098572,0.0,0.0
13151,get go ,OH,,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Ohio,Convenience,0.021291727145958447,0.0,0.005815336735083422,0.0,0.013665658253098572,0.0,0.0
13152,giant eagle ,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,,Ohio,Grocery,0.013228351046105494,0.007855621094376439,0.0062333011325177165,0.005817108004052833,0.03825142471864539,0.006906152574688449,0.0
13153,giant eagle ,OH,,,,1.0,,Grocery store ,2016.0,1.0,1,1,1.0,Ohio,Grocery,0.013228351046105494,0.007855621094376439,0.0062333011325177165,0.005817108004052833,0.03825142471864539,0.006906152574688449,0.0
